_id,created_at,full_text,id,polarity,sentiment,subjectivity,user
635103ca6306054fc243428c,2022-10-19T00:00:00.000Z,"Another side effect of everyone gets a gun laws is that now the cops can shoot and say ' I thought the suspect had a gun'. So that's fun
#guncontrol #GUNviolence #JusticeMatters",1582525758676664323,0.3,plutôt positif,0.2,1420604004854284290
635103ca6306054fc243428b,2022-10-19T00:00:00.000Z,"Just like that I got to watch hisfirst day of kindergarten,junior high, high school , first job, first serious girlfriend to his funeral. #GUNviolence",1582527584419532801,0.09733333333333336,mitigé/informatif,0.48266666666666663,1454489614450843649
635103ca6306054fc2434284,2022-10-19T00:00:00.000Z,"Imagine being this brainwashed that you can't even see the OBVIOUS problem with what you're saying 👀🤨🧐

#guncontrol #commonsense https://t.co/NyNWU3lQ3g",1582537225132453888,0,mitigé/informatif,0.5,1046315215
6351087e9538e0a01dd8d2ef,2022-10-20T00:00:00.000Z,"It's not about guns! America is not a well society, period! https://t.co/6b2OxfYPvT #GunViolence #MassShootings #USA #Map #Tracker #Violence #Methodology #Archives",1583012801227870208,0,mitigé/informatif,0,212945962
635103ca6306054fc243428a,2022-10-19T00:00:00.000Z,"Are Hunters In Trouble? https://t.co/wGcgDHovwy via @YouTube #2A #ShallNotBeInfringed #ACAB

#GunControl is harmful nonsense.",1582528087484293120,-0.2,plutôt négatif,0.2,1570206550748438530
6351983d99af47a36aea961d,2022-10-20T00:00:00.000Z,"Did you know #sports can fight #violence #gunviolence by engaging #youth? Come out Saturday, bring youth, let's do this. FREE - suggested donation $15. #sportsforgood #crownheights #soccer #soccerforkids #youthsoccer #flatbush https://t.co/stmuUxaQEN",1583148891263811584,0.4,plutôt positif,0.75,298154316
635103ca6306054fc2434282,2022-10-19T00:00:00.000Z,"Why do I even live here? These elected officials are useless. Let’s not focus on the systemic issues that contribute to #gunviolence. #Texas Parents Sent #DNA Kits By Schools To Identify Kids' Bodies https://t.co/1qrtuBgCyu via @Yahoo https://t.co/qEdHhdn41P",1582538169253519360,-0.18181818181818182,mitigé/informatif,0.35,3331590443
6351983d99af47a36aea961e,2022-10-20T00:00:00.000Z,"I’m just seeing the AG Debate with @pweiser &amp; @JohnKellnerCO with @KyleClark and Phil connects #gunviolence to #reproductivejustice right away - he is pages ahead of the majority of folks. 

Thank you @pweiser for advocating at these intersections. 

#copolitics",1583147486549458944,0.2857142857142857,plutôt positif,0.5357142857142857,1197541114556768256
6351983d99af47a36aea961f,2022-10-20T00:00:00.000Z,"@Polysesouvient @DanforthFSC @AMacGregor4CML Wow Mr Price just doesn’t get it , you will not be able to buy a handgun , so when the current Generation is old and grey and hangs them up , the Sport is Finished ! One really has to question his Critical thinking skills . #Danforth #Ontario #Guncontrol #LPC #Trudeau",1583144770708606982,0.11964285714285713,mitigé/informatif,0.47500000000000003,23354438
6351983d99af47a36aea9620,2022-10-20T00:00:00.000Z,"@Tony4WI When even #guncontrol groups admit they have been terrorizing children. 

https://t.co/eMuqBPDtOQ

#gunsense",1583144532132368384,0,mitigé/informatif,0,581997381
6351983d99af47a36aea9621,2022-10-20T00:00:00.000Z,"@leezeldin I hope that NY will not elect an anti-democracy, anti-women's-rights candidate as governor.
#VoteBlueToSaveDemocracy 
#Choice
#ClimateChange
#GunControl
#Fairness",1583143057859391488,-0.4,plutôt négatif,0.9,4418940743
6351983d99af47a36aea9622,2022-10-20T00:00:00.000Z,"@campbabs #guncontrol supporters are trying to mislead people. 

Texas schools are encouraging parents to store their children’s DNA and fingerprint records in case they need to provide them to law enforcement if kids go missing.

#gunsense",1583142557650890752,-0.2,plutôt négatif,0.05,581997381
6351983d99af47a36aea9623,2022-10-20T00:00:00.000Z,"“Of course you can own and equip a cannon.” - James Madison, founding father, ‘father of the Constitution’

#2A #GunControl https://t.co/WTPkGbOsVP",1583141315818115074,0.6,très positif,1,98943536
6351983d99af47a36aea9624,2022-10-20T00:00:00.000Z,@FredGuttenberg Speaks #TruthtoPower #DNAKits are not a solution. American must #BanAssaultRifles #BanAR15s  End #GunViolence https://t.co/w9gujErNZs,1583138743900205064,0,mitigé/informatif,0,16901001
6351983d99af47a36aea9625,2022-10-20T00:00:00.000Z,"The problem is not just access to guns, but why people want guns in the first place. Teaching non-religious ethics in schools would prevent violence #US #ethics #education #guncontrol",1583137329257906177,0.25,plutôt positif,0.3333333333333333,402958763
6351983d99af47a36aea9626,2022-10-20T00:00:00.000Z,Join the discussion tonight! #GunViolence #Philly https://t.co/I8xJcYgy1Y,1583134813384740865,0,mitigé/informatif,0,3364215743
6351983d99af47a36aea9627,2022-10-20T00:00:00.000Z,"New song! #gunviolence #AmericanHorrorStories 
https://t.co/2n01ffYBo6",1583132824491544576,0.17045454545454544,mitigé/informatif,0.45454545454545453,35522684
6351983d99af47a36aea9628,2022-10-20T00:00:00.000Z,"@TODAYshow @BCross052422 If this quote doesn't sum up EXACTLY how I felt when I read this headline.... The U.S. needs to take preventative measures for #GUNviolence, rather than just deciding that school shootings are inevitable.",1583127629276012544,0.125,mitigé/informatif,0.625,1565130694912888832
6351983d99af47a36aea9629,2022-10-20T00:00:00.000Z,"“The Comedy Store in Los Angeles is a safe space. Not snowflake safe from microaggressions, but safe because here the Second Amendment is repealed. No weapons allowed.” #shortstory #WritingCommunity #comedy #GunControlNow #guncontrol

Read Just for Laughs: https://t.co/TjRSGMlIdn https://t.co/swXDZmVl2p",1583126395382816772,0.375,plutôt positif,0.375,1472754420026798080
6351983d99af47a36aea962a,2022-10-20T00:00:00.000Z,"4 people were KILLED in Farwell, Michigan on this day in 2021. Please Share! #MassShooting #GunViolence #NRA || https://t.co/kNjCurW7qi || Those who forget the past are doomed to RELOAD it. https://t.co/YVtfUTHcdC",1583125911603290112,-0.25,plutôt négatif,0.125,1185680255035437056
6351983d99af47a36aea962b,2022-10-20T00:00:00.000Z,"A new episode of Talking Politics is now LIVE! Catch up with @thefernandozone as he shares recent stories and his opinions on them. 

LINK: https://t.co/CHVComDet7

#News #Politics #PoliticalNews #CCRB #GunControl #Trenton #JamesSolomon #JerseyCity",1583125894087991296,0.10227272727272725,mitigé/informatif,0.40151515151515155,1339607760
6351983d99af47a36aea962c,2022-10-20T00:00:00.000Z,"#TexasLaxGunLaws &amp; #GregAbbott is useless , #NRA &amp; @#DanielDefense = #GunViolence #SchoolShootings So basically, YES      @Frances80179674 https://t.co/0m9vS9A9iS",1583123201676435458,-0.5,plutôt négatif,0.2,1294280713899053057
6351983d99af47a36aea962d,2022-10-20T00:00:00.000Z,This is so damn awful &amp; sad &amp; was preventable. #TexasLaxGunLaws #Texas #GunViolence #GregAbbott #NRAOwnsTexas #GunViolence #SchoolShootings #SchoolMassacres #MassMurder #GOP #GOPCorruptionOverCountry https://t.co/kOIyjAV1BY,1583122039916806144,-0.75,très négatif,1,1294280713899053057
6351983d99af47a36aea962e,2022-10-20T00:00:00.000Z,No need for violence - message for people who suffer and try to connect 🙏🏼 #MentalHealthAwareness #mentalhealth #maga #DemocratsAreEvil #GUNviolence #schoolshootings #newtown #letgo #hatecrime https://t.co/ZK6Mqayo2z,1583120310982692864,0,mitigé/informatif,0,1732869164
6351983d99af47a36aea962f,2022-10-20T00:00:00.000Z,This. #Violence #GunViolence https://t.co/dkdZMdXc97,1583120233333940226,0,mitigé/informatif,0,1938725468
6351983d99af47a36aea9630,2022-10-20T00:00:00.000Z,"""... #researchers have still not been able to determine ... whether RTC #Laws have reduced #crime, as some supporters argue—or have contributed to an increase in #GUNviolence, as #GunControlNow  advocates maintain,"" @RAVerBruggen writes. @ProtestEasyGuns 
https://t.co/DZdiN271CZ https://t.co/yBPW2OtiPb",1583119810929381376,0.5,plutôt positif,0.625,54285272
6351983d99af47a36aea9631,2022-10-20T00:00:00.000Z,This is the @GregAbbott_TX #GregAbbott #Texas #GOP #NRA #GUNviolence #DanielDefense #TexasLAXGunLaws #SchoolMassacres @B52Malmet https://t.co/WcLnNdnygc,1583119800762454016,0,mitigé/informatif,0,1294280713899053057
6351983d99af47a36aea9633,2022-10-20T00:00:00.000Z,"This is a joke right?

#Texas #gunviolence https://t.co/jyHQgj9S14",1583116600374267905,0.2857142857142857,plutôt positif,0.5357142857142857,1087237626426359811
6351983d99af47a36aea9632,2022-10-20T00:00:00.000Z,"This is a TRAGEDY. People who love your children -  #Vote people out of office who'll spring for a DNA kit to ID your dead kid, but not regulate guns. #GUNviolence #kids https://t.co/Ee2Vof4kaI",1583117318246125569,0.15,mitigé/informatif,0.5,1771381
6351983d99af47a36aea9634,2022-10-20T00:00:00.000Z,"#Guncontrol? It's the best thing you can do for crooks and gangsters. #gunlaw #gunlaws",1583113683848163328,1,très positif,0.3,3266244361
6351983d99af47a36aea9636,2022-10-20T00:00:00.000Z,"You’re doing great @LoriLightfoot 

#Chicago #Crime #GunViolence https://t.co/pu20i96LT2",1583112007342923776,0.8,très positif,0.75,1305631648709357569
6351983d99af47a36aea9635,2022-10-20T00:00:00.000Z,"@CPD1617Scanner @Heminator But how did you guys like @chicagosmayor rap video?

#Chicago #GunViolence #crime",1583112248003768322,0,mitigé/informatif,0,1305631648709357569
6351983d99af47a36aea9637,2022-10-20T00:00:00.000Z,#gunviolence and #abortion are top 5 issues for Latino voters but kitchen table issues are chief for #midtermelections. 2/3 of Hispanics see greater alignment with Democrats on top issues.,1583111148521414657,0.5,plutôt positif,0.5,37011248
6351983d99af47a36aea9638,2022-10-20T00:00:00.000Z,"@JoJoFromJerz Typical Texas solution: do nothing to fix the problem, but prepare for the near future👺 😯 #GUNviolence  Good gun CONTROL laws is a great place to start 🤠 #BrainwashedTexans",1583109963517284352,0.35833333333333334,plutôt positif,0.5625,2729483778
6351983d99af47a36aea9639,2022-10-20T00:00:00.000Z,"ICYMI, instead of doing literally ANYTHING sensible to PREVENT gun violence, like reinstating the #AssaultWeaponBan (which worked great BTW) repuglicans have decided to generously hand out DNA kits to help identify TX children after they've been slaughtered at school. #GunControl https://t.co/u4kb3xujM0 https://t.co/fviaRpaYYw",1583106267736068096,0.8,très positif,0.75,47316987
6351983d99af47a36aea963a,2022-10-20T00:00:00.000Z,#GunControl only takes guns out of the hands of criminals… oh wait!?! I meant LAW ABIDING CITIZENS! #fact #TrustTheScience,1583106110562574336,0,mitigé/informatif,1,615839317
6351983d99af47a36aea963b,2022-10-20T00:00:00.000Z,"#ACAB or #GunControl? Pick one poser.

Who enforces it? COPS. 

Who is given special privileges over others by it? COPS.

Who uses it as a pretext to fuck with minorities? COPS. 

Otherwise just take the ACAB/1312 outta your profile since you don’t actually believe it. https://t.co/h01wdr6xs8",1583104972665008130,-0.01428571428571429,mitigé/informatif,0.4238095238095238,838778314953216000
6351983d99af47a36aea963c,2022-10-20T00:00:00.000Z,"@Wok3James @NaviGoBoom @FMDA1776 #ACAB or #GunControl? Pick one poser.

Who enforces it? COPS. 

Who is given special privileges over others by it? COPS.

Who uses it as a pretext to fuck with minorities? COPS. 

Otherwise just take the ACAB/1312 outta your profile since you don’t actually believe it.",1583104954184912901,-0.01428571428571429,mitigé/informatif,0.4238095238095238,838778314953216000
6351983d99af47a36aea963d,2022-10-20T00:00:00.000Z,"3-year-old shot baby in the face in central #Pennsylvania home: police 
#GunViolence 
https://t.co/d4Y6HJZZ3c",1583104244294377474,0,mitigé/informatif,0.25,1189249608687509506
6351983d99af47a36aea963e,2022-10-20T00:00:00.000Z,".@TheDemocrats making same mistake as in 2010 whn ran from #Obamacare instead of embracing. Now falling into .@GOP trap of defnding against #inflation #crime (up everywhere w #gunviolence #hatecrimes) instd of saving lives, livelihoods from COVID, climateaction, drugcosts .@msnbc",1583104223960477696,0,mitigé/informatif,0.125,2984340345
6351983d99af47a36aea963f,2022-10-20T00:00:00.000Z,"@7Veritas4 #Crime, #Republicans on record refusing to vote #Gunviolence they said they will tell the dumb #Americans it’s the #Democrats when they are raping, masturbating, @Inflation#PutinGOP is helping him shoot up the economy so we become a dictatorship. And yes #GOP voted against",1583102802100092931,-0.375,plutôt négatif,0.5,1348143840557981696
6351983d99af47a36aea9640,2022-10-20T00:00:00.000Z,"“We can’t allow contrary thoughts, opinions, and - God forbid - facts to run free on the gun control plantation!”

#guns #guncontrol @CNN #media #outrage @TheReloadSite @StephenGutowski #hoplophobia 

https://t.co/T3u9xJjI0y",1583102653147787265,0.5,plutôt positif,0.8,116440716
6351983d99af47a36aea9642,2022-10-20T00:00:00.000Z,"This is not an “unfortunate accident.” 

This is negligence.

#Gun #Kids #GunReform #CommonSense #GunControl https://t.co/44UJPTwxpj",1583099876602048512,-0.5,plutôt négatif,1,17915950
6351983d99af47a36aea9644,2022-10-20T00:00:00.000Z,"We have strategies that typically reduce shootings and homicides by 30-60% (without increasing incarceration), but often go ignored.

https://t.co/jXEVldBbZK

#leadership #community #corporateamerica #injustice #guns #gunviolence #racism #faith https://t.co/cupVQWJg3a",1583096907655573504,-0.16666666666666666,mitigé/informatif,0.5,479078113
6351983d99af47a36aea9643,2022-10-20T00:00:00.000Z,"@Coste1Costello @MikeSington This is a truly disturbing image. The idea that we are at this place in American democracy is just shameful. 

#VoteBlue
#VoteBlueForDemocracy 
#BookBans #Gun #GunReform #GunViolence #GunControl #Kids #CommonSense #Books",1583099039985254400,-0.25,plutôt négatif,0.4,17915950
6351983d99af47a36aea9641,2022-10-20T00:00:00.000Z,"@DadePhelan @DRC Powerful EVERGREEN to remind TEXAS of your special place at the 2021 signing table for this #GunViolence TEXAS TOXICITY and your deep REVERANCE for the mission of the @NRA — you did look uncomfortable, I’ll give you that… https://t.co/m64vj1qZvP",1583101581616381952,0.039285714285714285,mitigé/informatif,0.7428571428571429,1393412364
6351983d99af47a36aea9645,2022-10-20T00:00:00.000Z,"Indeed, GOP promotion of ""it takes a good guy with a gun to stop a bad guy.."" does not explain all the dead police.
#GunControl
CBP officer shot and killed while on duty at Florida gun range https://t.co/bKT9QUub7a",1583096327915073536,-0.09999999999999998,mitigé/informatif,0.41666666666666663,271231824
6351983d99af47a36aea9646,2022-10-20T00:00:00.000Z,@CMCRET @GregAbbott_TX Is this a sign? …of things to come? …because it’s not a solution to the root of the problem… it’s a symptom of depravity. #GUNviolence,1583094206121156609,0,mitigé/informatif,0,1447219823444996096
6351983d99af47a36aea9647,2022-10-20T00:00:00.000Z,"@mmpadellan Don’t run from talking about #Inflation#crime#Immigration. #Democrats you have proof of crime-J6, #Gunviolence, #Immigration- #GOP is rascist under investigation for violating. Voted against everything. On record defunding the #FBI. #Trump #SS, #Insurrection. Time, to get dirty",1583091902345138177,-0.6,très négatif,0.8,1348143840557981696
6351983d99af47a36aea9648,2022-10-20T00:00:00.000Z,"We thought you said peer-reviewed evidence was indisputable @Docs4GunControl? 👇
#cdnpoli #spindocs #guncontrol #onpoli @najmadoc #secu #firearmrights https://t.co/RpQMQwz8Xj",1583091241188995073,0,mitigé/informatif,0,3410640467
6351983d99af47a36aea9649,2022-10-20T00:00:00.000Z,"Video shows gunmen hanging out of car window while shooting at paramedics in ambulance
https://t.co/0tAeHqOWYX
#EnoughisEnough #StopChicagoShootings #gunviolence",1583091173849436161,0,mitigé/informatif,0,802753187518283776
6351983d99af47a36aea964a,2022-10-20T00:00:00.000Z,"@po_murray @CNN Yeah - that's right - you and all the #GunControl people should leave @CNN 
Even ""The View"" has a token conservative. Why are you so afraid of one person out of like five on CNN having a different opinion?",1583087339924258818,-0.10476190476190476,mitigé/informatif,0.6785714285714285,1212761966659289088
6351983d99af47a36aea964c,2022-10-20T00:00:00.000Z,"I will never understand how gun control measures are not a priority for all. Yes, I know you would NEVER stop all gun deaths, but you could stop some. And it might just be someone you love. 3/3 #gunviolence #gunsense #vote",1583086697276878848,0.5,plutôt positif,0.6,29492454
6351983d99af47a36aea964b,2022-10-20T00:00:00.000Z,Yep. The established political leaders in #Texas refuse to enact #commonsenseguncontrol or curb #gunviolence. They are saying this level of violence is inevitable. #Vote for candidates who believe change is possible &amp; will prioritize the lives of the people they represent. https://t.co/znrWptzoej,1583086746777964545,0,mitigé/informatif,0.7000000000000001,2330849474
6351983d99af47a36aea964d,2022-10-20T00:00:00.000Z,Just let that sink in a minute. #gunviolence #EnoughIsEnough https://t.co/JiPQzxJnZu,1583084019352473600,0,mitigé/informatif,0,15248302
6351983d99af47a36aea964f,2022-10-20T00:00:00.000Z,"I used to say SHOOT instead of SHIT
but now I think SHOOT is a more #dangerous word to say... #guncontrol",1583081315859337225,-0.09999999999999999,mitigé/informatif,0.7333333333333334,1578120089635028992
6351983d99af47a36aea964e,2022-10-20T00:00:00.000Z,@cgtnamerica Why does a Chinese company want to disarm Americans? #2ndAmendment #GunControl https://t.co/Ttgez8uMrq,1583082301658828800,0,mitigé/informatif,0,1167921061
6351983d99af47a36aea9650,2022-10-20T00:00:00.000Z,"DOLAN: Common-sense gun control a winning message this election 

https://t.co/9y9IiDkcca

#GunControl #GunControlNow #WellRegulatedGunControl #AtPeaceWithNoGuns",1583078945121251329,0.5,plutôt positif,0.75,975135076261515264
6351983d99af47a36aea9651,2022-10-20T00:00:00.000Z,@GOP screaming about crime but won’t even talk about #gunviolence! https://t.co/LJybxOj4wh,1583076282132496388,0,mitigé/informatif,0,50054620
6351983d99af47a36aea9652,2022-10-20T00:00:00.000Z,"Not passing #guncontrol laws. Not raising the age, not doing more to make it harder to get automatic weapons but this?? @BetoORourke needs to win https://t.co/ZgKEmKsAbE",1583073896323915776,0.4000000000000001,plutôt positif,0.3,1425852131416891403
6351983d99af47a36aea9653,2022-10-20T00:00:00.000Z,"We can’t even process rape kits. 

Maybe, maybe, instead of these bandaid fixes, we actually do something about #GunViolence in America. 

Rubio can keep his worthless #ThoughtsAndPrayers, we need @valdemings action! 

#Vote #DemCastFL https://t.co/UNuUiviKfu",1583072501109706752,-0.225,plutôt négatif,0.3666666666666667,1425600774252466177
6351983d99af47a36aea9654,2022-10-20T00:00:00.000Z,"@JoeNBC Hey Joe!
How do you separate crime from #GunViolence?

I agree @RepSeanMaloney GOP talking point it’s #WHITEsupremacist fear monger #Immigration &amp; blacks #BLM

Want change? THEN Dems have a Plan #GunReformNow

#VoteBlue2022 to actually enact laws that protect all. #ONEV1",1583071209214054402,0,mitigé/informatif,0.1,788945812139151360
6351983d99af47a36aea9656,2022-10-20T00:00:00.000Z,"So that we need do nothing about our lethal child-killing #GunCulture...
We need to #BanGuns. https://t.co/htOairT3i6",1583069941515051010,0,mitigé/informatif,0,169949875
6351983d99af47a36aea9655,2022-10-20T00:00:00.000Z,"If you'd don't believe in the Right to Bear Arms, shut-up and be a good little victim... #guncontrol #2a #liberty",1583070533092249602,0.1808035714285714,mitigé/informatif,0.42142857142857143,1165308708
6351983d99af47a36aea9657,2022-10-20T00:00:00.000Z,"To the parents of 15 year old #austinthompson, on your watch and under your control you allowed your son to have guns! #gunviolence #GunSense #massshootings #ncshooting",1583069774233620480,0.125,mitigé/informatif,0.2,1390056700640731136
6351983d99af47a36aea9659,2022-10-20T00:00:00.000Z,"If you are a Floridian and you care about #GunSense, PLEASE GO VOTE @valdemings before Nov 8th! #FLSenDebate #Vote #GUNviolence https://t.co/QdIIStffAB",1583061153374404608,0,mitigé/informatif,0,59015205
6351983d99af47a36aea965a,2022-10-20T00:00:00.000Z,"-Mental health is cause of #GunViolence. Voted AGAINST mental health in schools act👎🏻
-I support infrastructure in #Lowcountry.” Voted AGAINST #InfrastructureBill👎🏻
-Trump must be accountable for #January6.” Voted AGAINST impeachment &amp; will support him for #POTUS if nominee👎🏻",1583059297319419904,-0.1,mitigé/informatif,0.2,185865327
6351983d99af47a36aea9658,2022-10-20T00:00:00.000Z,"What's going on in this world, with Kyle Rittenhouse just starting his own channel, educating more people on how cool to shoot a gun. Oh my! #gunviolence https://t.co/r3l4gMyf1p",1583062864385826816,0.384375,plutôt positif,0.5625,3104429443
6351983d99af47a36aea965b,2022-10-20T00:00:00.000Z,"What happens to GOP, NRA lie : 
""it takes a good guy with a gun to stop a bad guy.. ?""
When GOP officially arms potential violent offenders.  #GunControl",1583058537214709760,-0.19999999999999998,mitigé/informatif,0.8166666666666667,271231824
6351983d99af47a36aea965c,2022-10-20T00:00:00.000Z,"When The GOP tells you that everyone needs a gun to protect themselves from the bad guys! #GunViolence 

https://t.co/MsQVkGoZlx",1583058433195925504,-0.8749999999999998,très négatif,0.6666666666666666,927153201446612992
6351983d99af47a36aea965e,2022-10-20T00:00:00.000Z,"The #GOP voted FOR:
• #PriceGouging
• #GunViolence
•untraceable #GhostGuns

&amp; AGAINST:
•Capping #insulin prices
•More baby formula
•Veteran’s benefits

They are not patriots who love their country.

They are traitors to the American People.

#VoteBlue2022 https://t.co/mzq63RJV4B",1583032809219686400,0.25,plutôt positif,0.3,15742555
6351983d99af47a36aea965d,2022-10-20T00:00:00.000Z,"Only in America......... It's obscene. #America #GUNviolence #GunReformNow #GOPTraitors #RepublicansHaveNoSolutions #Republican #NRABloodMoneyScumbag https://t.co/0DlP9eJP5Y",1583040523459497989,0,mitigé/informatif,1,1033402095112806401
6351983d99af47a36aea965f,2022-10-20T00:00:00.000Z,"Exactly

CC: @tedcruz @NRA @GOP @marcorubio

#GUNviolence
#GunReformNow

https://t.co/ggt2KG2UjF",1583029609830178816,0.25,plutôt positif,0.25,134176711
6351983d99af47a36aea9660,2022-10-20T00:00:00.000Z,"""Even before the #pandemic, people in the US faced the #opioidepidemic, #gunviolence, and higher #chronicdisease rates than people in other rich countries"": https://t.co/1mYJ3iU5KI @voxdotcom #USA",1583027747378499584,0.16666666666666666,mitigé/informatif,0.5416666666666666,4179604752
6351983d99af47a36aea9662,2022-10-20T00:00:00.000Z,"TX solution to #GunViolence? In 2021, they passed    law to create a “child identification program” with your childrens' DNA purportedly for ""emergency"" ID processes, but that registry will violate their privacy for a lifetime! https://t.co/1JQDqMw3ev",1583022904702140417,0,mitigé/informatif,0,15976044
6351983d99af47a36aea9661,2022-10-20T00:00:00.000Z,How do we eliminate hate? You tell me? #pulse #gunviolence https://t.co/JJ0WzkVR9C https://t.co/R8Gm4V8Hi6,1583025060520263680,-0.8,très négatif,0.9,2971280040
6351983e99af47a36aea9664,2022-10-20T00:00:00.000Z,"@marcorubio Instead of PREVENTING #GUNviolence, #Republicans CHOOSE to send out DNA kits for parents to identify their kids after a shooting. Reactive vs Preventative. Our @republicanparty has NO real solutions to real-time issues. We need serious minds &amp; Republicans are not it",1582914239865372672,-0.21666666666666667,plutôt négatif,0.48333333333333334,783036344327081985
6351983e99af47a36aea9663,2022-10-20T00:00:00.000Z,"@fred_guttenberg @CNN I'm going to copy this and post it on @StephenGutowski s page.  #GunControl #GunControlNow #NRA",1582957362104573952,0,mitigé/informatif,0,1155296268265984000
6351983e99af47a36aea9665,2022-10-20T00:00:00.000Z,"#UvaldeMassacre GOP solution? Send DNA kits so future child victims can be identified quicker.
#BetoforGovernor2022 
#VoteBlue2022 
#GUNviolence 
https://t.co/jl2vMmyXqf",1582914154674810880,0,mitigé/informatif,0.125,17324944
6351983f99af47a36aea9666,2022-10-19T00:00:00.000Z,"@MattWalshBlog @TulsiGabbard Did you say ""CHILD MUTILATION""?  #Tulsi #tulsiGabbard #Republicans #NRA #GunControl #Uvalde #Texas #Abbott #TedCruz 
https://t.co/u085twz9nF",1582844739413344256,0,mitigé/informatif,0,1155296268265984000
635284364b79b17b70397153,2022-10-21T00:00:00.000Z,"@HouseGOP @GOPLeader @RepWalberg GOP are attacking Dems on crime, yet they refuse to do anything about #GunControl &amp; guns are involved with most crimes.
The rhetoric coming from Republicans are very violent.
TFG uses violent talk to rile up supporters from the start.
After every school shooting GOP does nothing",1583420934425579520,-0.43333333333333335,plutôt négatif,0.8333333333333334,67995460
635284364b79b17b70397154,2022-10-21T00:00:00.000Z,Public schools across Texas are sending kits for parents to collect fingerprints and DNA samples of their children that could be used to identify their body after a mass shooting. This is @GregAbbott_TX ‘s plan to combat #GunViolence We need #GunControlNow - #VoteBetoSaveTexas,1583414713282543622,0,mitigé/informatif,0.06666666666666667,1188946138889621504
635284364b79b17b70397155,2022-10-21T00:00:00.000Z,"#guncontrol mentioned --&gt; State Assembly District 109: Stark differences between incumbent Democrat Patricia Fahy and Republican Alicia Purdy

https://t.co/21jN54SoXi",1583414403940376577,-0.2,plutôt négatif,0.6,148867097
635284364b79b17b70397156,2022-10-21T00:00:00.000Z,@claudetteNorm16 Poetry spotlighting #GunViolence... https://t.co/h2mwchf8wR,1583412316258697218,0,mitigé/informatif,0,29487703
635284364b79b17b70397157,2022-10-21T00:00:00.000Z,"Yet the Supreme Court of Canada has repeatedly asserted that gun ownership is a privilege and not a right in Canada 🇨🇦 #guncontrol 
https://t.co/Vd7vBzCvYD",1583411292303372289,-0.14285714285714285,mitigé/informatif,0.5357142857142857,37669028
635284364b79b17b70397158,2022-10-21T00:00:00.000Z,"""A spokesman for the Quebec City mosque where six men were shot to death in 2017 is calling on Ottawa to pass a gun-control bill being studied by MPs."" #guncontrol #Quebec 
https://t.co/ELfY5p1GKr",1583409650233671680,0,mitigé/informatif,0,37669028
635284364b79b17b70397159,2022-10-21T00:00:00.000Z,"@FoxNews Crazed #2ndAmendment freaks shoot each other's daughters in self defense.

#2A #GunControl",1583401852644708352,-0.125,mitigé/informatif,0.375,3240753078
635284364b79b17b7039715a,2022-10-21T00:00:00.000Z,"Difference Between #Democrat and #Republican 
This says it all. #KnowTheFacts #GetTheFacts 
#Taxes #GunControl #VoterID #WomensRights 
#VoteBlueToSaveAmerica #StopTheCorporateGreed   https://t.co/QRmUAdXJ5B",1583392132353908736,0,mitigé/informatif,0,23849323
635284364b79b17b7039715b,2022-10-21T00:00:00.000Z,Comparing #GUNviolence in the US with Japan. Seems they care a lot more about the right to life!.. https://t.co/6pl6kxhZpG,1583389835628146688,0.42857142857142855,plutôt positif,0.5178571428571428,4824152675
635284364b79b17b7039715c,2022-10-21T00:00:00.000Z,"🛑 #GunViolence
🌸 #GunsOffTheStreets
💯 #GunReform
🌱 #life is precious https://t.co/MCImeLz2nM",1583379309062148096,0.5,plutôt positif,1,1119397611125997568
635284364b79b17b7039715d,2022-10-21T00:00:00.000Z,"In addition to the general fuckery of this, what's also super weird about it: If a child gets killed, they can match the DNA of the victim's body to the parents of unidentified. They dont need a stockpile of kids' DNA....that's super shady, IMO. #justsayin #Uvalde #GunViolence https://t.co/9axluaRLvY",1583379034729168896,-0.04404761904761906,mitigé/informatif,0.5011904761904761,3038697768
635284364b79b17b7039715e,2022-10-21T00:00:00.000Z,"Authoritarian, @RepMTG just can’t handle the truth. What a particularly foul &amp; ignorant woman. How come gun controls work across the rest of the developed world? Why is America the only nation where ‘school shooter’ drills are a regular feature?.. #GUNviolence https://t.co/NuK3zIyzv7",1583373480309174273,0.06666666666666667,mitigé/informatif,0.42756410256410254,4824152675
635284364b79b17b7039715f,2022-10-21T00:00:00.000Z,"Have you heard about the Bipartisan Safer Communities Act? #GenZ

It’s a law aimed at reducing #GUNviolence &amp; keeping schools safe, that President Biden signed on Sat. June 25, 2022. It represents the 1st major gun reform law advanced by Congress in nearly 3 decades! 

#DemVoice1 https://t.co/22O9zXcTJw",1583371207340347394,0.271875,plutôt positif,0.5,3054172238
635284364b79b17b70397160,2022-10-21T00:00:00.000Z,"#LidiaThorpe associates with #WhiteSupremacists &amp; she was briefed on security matters by @FBI 
Wow. This is way way worse than we imagined. #HumanTrafficking #drugtrafficking #gunviolence https://t.co/lVBekkWKei",1583370378302214144,-0.15000000000000002,mitigé/informatif,0.8,1519914333236473856
635284364b79b17b70397162,2022-10-21T00:00:00.000Z,"Waiting hasn't seemed to help. Is now a good time to talk about gun control? guncontrol",1583346974895398912,0.7,très positif,0.6000000000000001,918516319800016896
